platformPoolCount,9
definePlatformPool,Set1WoodBlock,30
definePlatformPool,Set1Spring,20
definePlatformPool,Set1Spinner,20
definePlatformPool,Set1Plank,100
definePlatformPool,Set1Wall,50
definePlatformPool,Coin,20
definePlatformPool,CoinPlus,5
definePlatformPool,Set1Spike,200
definePlatformPool,Set1EndBox,1
introPlatform,1,-0.01,-0.98,5.64,0,0,0,0
introPlatform,3,-0.07,-1.49,5.64,0,0,0,0
introPlatform,0,-1.09,0,20.04,0,0,0,0
introPlatform,0,-2.11,0,30.7,0,0,0,0
introPlatform,0,0,0,41.4,0,0,0,0.75
platform,0,-2,0,0,0,0,0.8833332
platform,0,-3,0,0,0,0,0.8916671
platform,0,2,0,0,0,0,0.8916664
platform,0,3,0,0,0,0,0.8916664
platform,0,0,0,0,0,0,0.8916671
platform,0,-3,0,0,0,0,0.8833332
platform,0,2.51,0,0,0,0,0.8916664
platform,0,-2.55,0,0,0,0,0.8916664
platform,0,2.53,0,0,0,0,0.8916677
platform,0,0,0,0,0,0,0.9708328
platform,3,0.36,0,0,0,0,0.3166669
platform,3,0.36,0,0,0,0,0.3416659
platform,3,0.36,0,0,0,0,0.1666667
platform,3,2.66,0,0,0,0,0.1825002
platform,3,1.86,0,0,0,0,0.08333334
platform,1,4.86,0.56,39.99999,270,0,0.1825002
platform,5,3.42,2.66,90,0,0,0.1983325
platform,5,1.92,3.43,90,0,0,0.2258339
platform,5,0.32,2.66,90,0,0,0.340833
platform,7,-0.22,0.76,270,0,0,0
platform,7,-2.32,0.76,270,0,0,0
platform,7,0.28,0.76,270,0,0,0
platform,7,-1.79,0.76,270,0,0,0.05583318
platform,7,-1.79,0.76,270,0,0,0
platform,7,0.28,0.76,270,0,0,0
platform,7,-0.22,0.76,270,0,0,0
platform,7,-2.32,0.76,270,0,0,0.04497528
platform,3,-1,0,0,0,0,0.01752472
platform,7,0.28,0.76,270,0,0,0
platform,7,-2.32,0.76,270,0,0,0
platform,7,-1.79,0.76,270,0,0,0
platform,7,-0.22,0.76,270,0,0,0.05666733
platform,7,-1.79,0.76,270,0,0,0
platform,7,-0.22,0.76,270,0,0,0
platform,7,-2.32,0.76,270,0,0,0
platform,7,0.28,0.76,270,0,0,0.242499
platform,3,-1,0,0,0,0,0.3416544
platform,3,-1,0,0,0,0,0.1666667
platform,3,-3,0,0,0,0,0.1833293
platform,3,-2.2,0,0,0,0,0.08333334
platform,1,-5.2,0.56,39.99999,90,0,0.1991832
platform,5,-3.46,2.66,90,0,0,0.2125003
platform,5,-1.75,3.43,90,0,0,0.2125003
platform,5,-0.06,2.66,90,0,0,0.2866669
platform,7,1.78,0.76,270,0,0,0
platform,7,-0.82,0.76,270,0,0,0
platform,7,-0.29,0.76,270,0,0,0
platform,7,1.28,0.76,270,0,0,0.05833308
platform,7,1.78,0.76,270,0,0,0
platform,7,-0.82,0.76,270,0,0,0
platform,7,1.28,0.76,270,0,0,0
platform,7,-0.29,0.76,270,0,0,0.05748876
platform,3,0.46,0,0,0,0,0.0008443196
platform,7,-0.82,0.76,270,0,0,0
platform,7,1.78,0.76,270,0,0,0
platform,7,1.28,0.76,270,0,0,0
platform,7,-0.29,0.76,270,0,0,0.05833435
platform,7,-0.82,0.76,270,0,0,0
platform,7,1.28,0.76,270,0,0,0
platform,7,-0.29,0.76,270,0,0,0
platform,7,1.78,0.76,270,0,0,0.2824961
platform,3,0.46,0,0,0,0,0.3333333
platform,3,0.46,0,0,0,0,0.3333333
platform,3,0.46,0,0,0,0,0.25
platform,1,-0.64,0.166,0,0,0,0
platform,1,1.46,0.166,0,0,0,1.262004
platform,0,0,0,0,0,0,0.7750041
platform,0,0.94,1,0,0,0,0.7916667
platform,0,-1.06,2,0,0,0,1.124166
platform,3,-0.07,-1.49,0,0,0,0
platform,1,-0.01,-0.98,0,0,0,0.1424967
platform,5,1,0.86,90,0,0,0.1508382
platform,5,2,2.07,90,0,0,0.2158203
platform,5,1,3.38,90,0,0,0.2808431
platform,7,-1.51,2.86,270.0198,0,0,0
platform,7,1.41,2.86,270.0198,0,0,0.09165446
platform,3,0,2.1,0,0,0,0.07501221
platform,7,-1.51,2.86,270.0198,0,0,0
platform,7,1.41,2.86,270.0198,0,0,0.1749878
platform,7,-1.51,2.86,270.0198,0,0,0
platform,7,1.41,2.86,270.0198,0,0,0.0916748
platform,3,0,2.1,0,0,0,0.07499186
platform,7,1.41,2.86,270.0198,0,0,0
platform,7,-1.51,2.86,270.0198,0,0,0.7541707
platform,3,-2.84,-1.49,0,0,0,0
platform,1,-2.78,-0.98,0,0,0,0.6916707
platform,7,-1.56,2.9,270.0198,0,0,0
platform,7,1.36,2.9,270.0198,0,0,0.08333334
platform,3,-0.09,2.1,0,0,0,0.08333334
platform,7,1.36,2.9,270.0198,0,0,0
platform,7,-1.56,2.9,270.0198,0,0,0.1750081
platform,7,-1.56,2.9,270.0198,0,0,0
platform,7,1.36,2.9,270.0198,0,0,0.07499186
platform,3,-0.09,2.1,0,0,0,0.0916748
platform,7,1.36,2.9,270.0198,0,0,0
platform,7,-1.56,2.9,270.0198,0,0,0.5899861
platform,0,0,0,0,0,0,0.7750041
platform,0,1.94,1,0,0,0,0.7916667
platform,0,3.94,2,0,0,0,1.124166
platform,1,-0.01,-0.98,0,0,0,0
platform,3,-0.07,-1.49,0,0,0,0.1424967
platform,5,-0.59,0.86,90,0,0,0.1325073
platform,5,-1.36,2.07,90,0,0,0.1291707
platform,5,-0.59,3.38,90,0,0,0.3858236
platform,7,0.49,2.86,270.0198,0,0,0
platform,7,3.41,2.86,270.0198,0,0,0.0916748
platform,3,2,2.1,0,0,0,0.07499186
platform,7,0.49,2.86,270.0198,0,0,0
platform,7,3.41,2.86,270.0198,0,0,0.1750081
platform,7,0.49,2.86,270.0198,0,0,0
platform,7,3.41,2.86,270.0198,0,0,0.09165446
platform,3,2,2.1,0,0,0,0.07501221
platform,7,0.49,2.86,270.0198,0,0,0
platform,7,3.41,2.86,270.0198,0,0,0.7541504
platform,1,2.08,-0.98,0,0,0,0
platform,3,2.02,-1.49,0,0,0,0.6916707
platform,7,4.21,2.9,270.0198,0,0,0
platform,7,1.29,2.9,270.0198,0,0,0
platform,7,-3.97,2.9,270.0198,0,0,0
platform,7,-1.05,2.9,270.0198,0,0,0.08333334
platform,3,-2.5,2.1,0,0,0,0
platform,3,2.76,2.1,0,0,0,0.08333334
platform,7,-1.05,2.9,270.0198,0,0,0
platform,7,1.29,2.9,270.0198,0,0,0
platform,7,-3.97,2.9,270.0198,0,0,0
platform,7,4.21,2.9,270.0198,0,0,0.1750081
platform,7,1.29,2.9,270.0198,0,0,0
platform,7,4.21,2.9,270.0198,0,0,0
platform,7,-1.05,2.9,270.0198,0,0,0
platform,7,-3.97,2.9,270.0198,0,0,0.07499186
