platformPoolCount,7
definePlatformPool,Set1WoodBlock,30
definePlatformPool,Set1Spring,20
definePlatformPool,Set1Plank,100
definePlatformPool,Set1Spinner,20
definePlatformPool,Set1Wall,50
definePlatformPool,Coin,20
definePlatformPool,Set1EndBox,1
introPlatform,2,0,0,4.2,0,0,0,0
introPlatform,2,0,0,8.2,0,0,0,0
introPlatform,2,0,0,12.2,0,0,0,0
introPlatform,2,0,0,16.2,0,0,0,0
introPlatform,1,1.02,0.166,19.2,0,0,0,0
introPlatform,1,-1.05,0.166,19.2,0,0,0,0
introPlatform,0,0,0,35.34,0,0,0,0.225
platform,0,1.01,0,0,0,0,0.8975
platform,3,3.78,0,0,0,0,0.3333333
platform,5,5.72,2.5,90,180,0,0.5499999
platform,3,3.78,0,0,0,0,0.3441671
platform,5,1.64,2.5,90,180,0,0.5441672
platform,0,3.8,0,0,0,0,0.8916664
platform,0,3.8,0,0,0,0,0.8929157
platform,3,-3.35,0,0,0,0,0.8904171
platform,0,-3.44,0,0,0,0,0.8916664
platform,3,-3.46,0,0,0,0,0.3991674
platform,5,-4.78,2.5,90,180,0,0.4841665
platform,3,-3.46,0,0,0,0,0.4066658
platform,5,-1.95,2.5,90,180,0,0.4850006
platform,0,-3.44,0,0,0,0,0.8916664
platform,0,-3.44,0,0,0,0,0.8919169
platform,3,3.1,0,0,0,0,0.8908336
platform,0,-0.09,0,0,0,0,0.890583
platform,2,0.1,0,0,0,0,0.3416672
platform,2,0.1,0,0,0,0,0.3333333
platform,2,0.1,0,0,0,0,0.3333333
platform,2,0.1,0,0,0,0,0.3333333
platform,2,0.1,0,0,0,0,0
platform,2,-2.23,0,0,0,0,0
platform,2,2.23,0,0,0,0,0.08333334
platform,1,-3.014,0.4,0,0,0,0
platform,1,3,0.4,0,0,0,0.07166672
platform,4,1.15,1.526,90,0,0,0
platform,4,-0.92,1.526,90,0,0,0.975249
platform,4,-4.01,1.8,65,270,180,0
platform,4,-7.46,3.41,65,270,180,0.08808517
platform,2,-6,2,0,0,335,0
platform,2,6,2,0,0,25,0.002498627
