platformPoolCount,5
definePlatformPool,Box1,10
definePlatformPool,Coin,20
definePlatformPool,Spinner,10
definePlatformPool,Spring,40
definePlatformPool,Plank,10
introPlatform,0,0,0,4.4,0,0,0,0
introPlatform,0,-1,0,16.8,0,0,0,0
introPlatform,0,1,0,28.4,0,0,0,0
introPlatform,0,0,0,40.8,0,0,0,0.75
platform,0,-1.5,0,0,0,0,0.4999997
platform,1,-1.42,3,90,0,0,0.4666672
platform,0,-1.5,0,0,0,0,1
platform,0,1.5,0,0,0,0,1
platform,0,1.5,0,0,0,0,0.9833329
platform,0,3,0,0,0,0,0.9666665
platform,0,0,0,0,0,0,1
platform,0,-3,0,0,0,0,0.4666672
platform,1,-1.46,3,90,0,0,0.5333328
platform,0,0,0,0,0,0,0.9500008
platform,0,3,0,0,0,0,1
platform,0,0,0,0,0,0,0.9666659
platform,0,3,0,0,0,0,1
platform,0,3,0,0,0,0,1
platform,0,-3,0,0,0,0,0.2666664
platform,1,-3,2.42,90,0,0,0.2333336
platform,1,-3,3,90,0,0,0.25
platform,1,-3,2.42,90,0,0,0.2166672
platform,0,-3,0,0,0,0,0.9666659
platform,0,2,0,0,0,0,0.9833336
platform,0,-3,0,0,0,0,1.016666
platform,0,1,0,0,0,0,0.9833348
platform,0,3,0,0,0,0,0.9666646
platform,0,-2,0,0,0,0,0.3000005
platform,1,-1.09,2.42,90,0,0,0.2333349
platform,1,0.08,3,90,0,0,0.25
platform,1,1.22,2.42,90,0,0,0.2166646
platform,0,2,0,0,0,0,0.950002
platform,0,-2,0,0,0,0,1
platform,0,2,0,0,0,0,1
platform,0,-2,0,0,0,0,0.9666646
platform,0,0,0,0,0,0,1.033335
platform,0,0,0,0,0,0,0.9499995
platform,0,1,0,0,0,0,0.9666672
platform,2,-3.5,0,0,0,0,0
platform,1,-3.488,0.57,90,0,0,0
platform,0,1,0,0,0,0,1
platform,0,-1,0,0,0,0,1
platform,2,3.5,0,0,0,0,0
platform,1,3.474,0.57,90,0,0,0
platform,0,-1,0,0,0,0,1
platform,0,0,0,0,0,0,1
platform,2,1,0,0,0,0,1
platform,2,-1,0,0,0,0,0.9666646
platform,2,2,0,0,0,0,0.9833348
platform,2,-2,0,0,0,0,1
platform,2,3,0,0,0,0,1
platform,2,-3,0,0,0,0,0.9666672
platform,0,0,0,0,0,0,1
platform,0,0,0,0,0,0,1.133331
platform,0,0,-2,0,0,0,0.700002
platform,0,0,0,0,0,0,1.166667
platform,0,2.06,-2,0,0,0,0.6999969
platform,0,2.06,0,0,0,0,1.183334
platform,0,-3.08,-2,0,0,0,0.700002
platform,0,-3.08,0,0,0,0,1.166667
platform,0,-0.7,-2,0,0,0,0.6666667
platform,0,2.66,0,0,0,0,1.199997
platform,0,-0.86,-2,0,0,0,0.7166697
platform,0,-3.46,0,0,0,0,1
platform,0,0,0,0,0,0,0.9499969
platform,1,-3.488,0.57,90,0,0,0
platform,2,-3.5,0,0,0,0,0
platform,0,0.4,0,0,0,0,1.016668
platform,2,3.06,0,0,0,0,0
platform,0,-1.46,0,0,0,0,0
platform,1,3.04,0.57,90,0,0,0.9833323
platform,2,-3.17,0,0,0,0,0
platform,0,0.03,0,0,0,0,0
platform,1,-3.2,0.57,90,0,0,0.9833374
platform,0,0,0,0,0,0,1.016663
platform,2,1,0,0,0,0,0.9666697
platform,2,-2.5,0,0,0,0,1.03333
platform,2,-3.5,0,0,0,0,0.9333344
platform,2,2.5,0,0,0,0,1.050003
platform,2,3.5,0,0,0,0,0.9499969
platform,2,0,0,0,0,0,0.950002
platform,0,0,0,0,0,0,1.25
platform,2,2.088,-2,0,0,0,0.6833344
platform,2,2.088,0,0,0,0,1.149999
platform,2,-3.018,-2,0,0,0,0.6666667
platform,2,-3.052,0,0,0,0,1.166667
platform,2,-3.018,-2,0,0,0,0.75
platform,2,0.05,0,0,0,0,1.133331
platform,2,1.09,-2,0,0,0,0.75
platform,2,-2.88,0,0,0,0,1.133336
platform,2,0.1,-2,0,0,0,0.75
platform,2,2.81,0,0,0,0,0.9499969
platform,0,0,0,0,0,0,1.116669
platform,0,0,-2,0,0,0,0.75
platform,0,0,0,0,0,0,1.116664
platform,1,0,0.71,90,0,0,0.1666667
platform,1,-0.5,0.71,90,0,0,0.1666667
platform,1,-0.86,0.71,90,0,0,0.08333334
platform,4,-0.1,0,0,0,0,0.08333334
platform,1,-0.012,0.71,90,0,0,0.1666667
platform,1,0.77,0.71,90,0,0,0.1666667
platform,1,-0.13,0.71,90,0,0,0.1666667
platform,1,-1.06,0.71,90,0,0,0.25
platform,3,-1.262,0.003,0,0,0,0.4166667
platform,1,-1.06,2.95,90,0,0,1.083333
platform,4,-0.1,0,0,0,0,0.75
platform,3,1.056,0.003,0,0,0,0.08333334
platform,1,1.065,1.247,90,0,0,0
platform,3,1.056,2.54,0,180,180,0.1666667
platform,3,1.056,0.003,0,0,0,0.08333334
platform,1,1.065,1.247,90,0,0,0
platform,3,1.056,2.54,0,180,180,0.1666667
platform,3,1.056,0.003,0,0,0,0.08333334
platform,1,1.065,1.247,90,0,0,0
platform,3,1.056,2.54,0,180,180,0.08333334
platform,3,1.056,0.003,0,0,5.000001,1.083333
platform,1,0,0.71,90,0,0,0.1666667
platform,1,-0.5,0.71,90,0,0,0.1666667
