platformPoolCount,5
definePlatformPool,Set1WoodBlock,10
definePlatformPool,Set1Spring,20
definePlatformPool,Set1Plank,100
definePlatformPool,Set1Wall,20
definePlatformPool,Coin,20
introPlatform,0,0,0,4.49,0,0,0,0
introPlatform,0,-1.12,0,15.35,0,0,0,0
introPlatform,0,0.99,0,26.01,0,0,0,0
introPlatform,0,-1.1,0,37.12,0,0,0,0.35
platform,0,0,0,0,0,0,0.905
platform,0,1.2,0,0,0,0,0.8883333
platform,0,-1.1,0,0,0,0,0.8875001
platform,0,-2.58,0,0,0,0,0.8966668
platform,0,1,0,0,0,0,0.9249999
platform,2,0,0,0,0,0,0.1749999
platform,2,1.95,0,0,0,0,0.09166654
platform,4,2.76,1.01,90,0,0,0.06666692
platform,2,0,0,0,0,0,0.1666667
platform,4,2.76,1.01,90,0,0,0.02499962
platform,2,1.95,0,0,0,0,0.1416671
platform,2,0,0,0,0,0,0.05833308
platform,4,2.76,1.01,90,0,0,0.1333332
platform,2,1.95,0,0,0,0,0.1416671
platform,2,0,0,0,0,0,0.25
platform,1,-1.05,0.264,0,0,0,0
platform,1,1.02,0.264,0,0,0,1.365833
platform,2,-4.41,0,0,0,0,0.3333333
platform,2,-4.41,0,0,0,0,0.3333333
platform,2,-4.41,0,0,0,0,0.3333333
platform,2,-4.41,0,0,0,0,0.25
platform,1,-3.39,0.253,0,0,0,0
platform,1,-5.46,0.253,0,0,0,1.352501
platform,2,2.65,0,0,0,0,0.3441658
platform,2,2.65,0,0,0,0,0.1583341
platform,2,0.6,0,0,0,0,0.1500003
platform,4,-0.44,1.01,90,0,0,0.02499898
platform,2,2.65,0,0,0,0,0.1750005
platform,2,0.6,0,0,0,0,0.03333282
platform,4,-0.44,1.01,90,0,0,0.125
platform,2,2.65,0,0,0,0,0.100001
platform,4,-0.44,1.01,90,0,0,0.07499949
platform,2,0.6,0,0,0,0,0.1583328
platform,2,2.65,0,0,0,0,0.25
platform,1,1.6,0.259,0,0,0,0
platform,1,3.67,0.259,0,0,0,1.325001
platform,2,0,0,0,0,0,0.3333333
platform,2,0,0,0,0,0,0.3333333
platform,2,0,0,0,0,0,0.3333333
platform,2,0,0,0,0,0,0.25
platform,1,1.02,0.264,0,0,0,0
platform,1,-1.05,0.264,0,0,0,1.340833
platform,2,-4.38,0,0,0,0,0.3508339
platform,2,-4.38,0,0,0,0,0.1749992
platform,2,-2.43,0,0,0,0,0.09166718
platform,4,-1.62,1.01,90,0,0,0.06666692
platform,2,-4.38,0,0,0,0,0.1666667
platform,4,-1.62,1.01,90,0,0,0.02499898
platform,2,-2.43,0,0,0,0,0.1416677
platform,2,-4.38,0,0,0,0,0.05833308
platform,4,-1.62,1.01,90,0,0,0.1333326
platform,2,-2.43,0,0,0,0,0.1416677
platform,2,-4.38,0,0,0,0,0.25
platform,1,-3.36,0.264,0,0,0,0
platform,1,-5.43,0.264,0,0,0,1.266083
platform,0,0,0,0,0,0,0.8833339
platform,0,-3.15,0,0,0,0,0.8916677
platform,0,0,0,0,0,0,0.8916652
platform,0,3.07,0,0,0,0,0.9064178
platform,0,0,0,0,0,0,0.8810832
platform,0,-3,0,0,0,0,0.8939158
platform,0,0,0,0,0,0,0.8919169
platform,0,3.07,0,0,0,0,0.8934174
platform,0,0,0,0,0,0,0.8911667
platform,0,0,0,0,0,0,0.888499
platform,2,-0.1,0,0,0,0,0.3416672
platform,2,-0.1,0,0,0,0,0.1583328
platform,2,-2.1,0,0,0,0,0.149999
platform,4,-3.2,1.01,90,0,0,0.02500153
platform,2,-0.1,0,0,0,0,0.1750005
platform,2,-2.1,0,0,0,0,0.03333282
platform,4,-3.2,1.01,90,0,0,0.125
platform,2,-0.1,0,0,0,0,0.09999847
platform,4,-3.2,1.01,90,0,0,0.07500204
platform,2,-2.1,0,0,0,0,0.1583328
platform,2,-0.1,0,0,0,0,0.3433329
